"client_id","occupation","country","locale","client_created_at","receber_newsletter","signature_start_date","signature_end_date","signature_active","days_inactive","institutional_client_status","order_id","order_price","order_status","payment_method","plan_duration","coupon_description","coupon_discountType","coupon_amount"
7248,Médica,BR,pt-BR,"2018-04-19 12:04:50",0,,,"0",,EXPIRED,,,,,,,,
7249,Residente terapia intensiva,BR,pt-BR,"2018-04-19 12:57:11",0,,,"0",,EXPIRED,,,,,,,,
7250,Médica ,BR,pt-BR,"2018-04-19 19:55:15",0,"2019-03-26 00:43:02","2020-03-20 10:00:59","0",1870,NEVER,4985,250.00,completed,PayPal,180,,,
7251,ESTUDANTE ,BR,pt-BR,"2018-04-19 20:40:50",1,,,"0",,EXPIRED,,,,,,,,
7252,Estudante,BR,pt-BR,"2018-04-20 00:28:02",0,,,"0",,NEVER,,,,,,,,
7253,Fisioterapeuta,BR,pt-BR,"2018-04-20 01:15:09",0,,,"0",,NEVER,,,,,,,,
7254,Physician,US,en,"2018-04-20 17:32:49",0,"2018-04-20 17:34:48","2018-05-20 17:34:48","0",2540,NEVER,3771,40.00,completed,PayPal,30,,,
7255,Estudante de Fisioterapia ,BR,pt-BR,"2018-04-21 12:57:47",1,"2018-04-21 13:47:47","2018-05-21 13:47:47","0",2539,EXPIRED,3773,50.00,completed,PagSeguro,30,,,
7256,Estudante medicina,BR,pt-BR,"2018-04-21 14:20:56",1,,,"0",,EXPIRED,,,,,,,,
7257,Estudante,BR,pt-BR,"2018-04-22 01:37:39",0,,,"0",,EXPIRED,,,,,,,,
7258,Estudante,BR,pt-BR,"2018-04-22 03:37:52",0,,,"0",,EXPIRED,,,,,,,,
7259,Fisioterapeuta,BR,pt-BR,"2018-04-22 15:06:42",0,,,"0",,NEVER,,,,,,,,
7260,médico,BR,pt-BR,"2018-04-22 16:06:20",0,"2018-06-19 10:17:49","2018-12-16 09:17:49","0",2330,NEVER,3928,250.00,completed,Boleto Fácil,180,,,
7260,médico,BR,pt-BR,"2018-04-22 16:06:20",0,"2024-11-18 06:34:59","2025-11-18 06:34:59","1",-199,NEVER,12685,695.90,completed,Hotmart,365,,,
7261,Fisioterapeuta,BR,pt-BR,"2018-04-22 20:29:02",0,,,"0",,NEVER,,,,,,,,
7262,Estudante,BR,pt-BR,"2018-04-22 22:08:06",0,,,"0",,EXPIRED,,,,,,,,
7263,Médico ,BR,pt-BR,"2018-04-23 05:05:36",0,"2025-01-11 06:25:46","2026-01-11 06:25:46","1",-253,EXPIRED,12805,695.90,completed,Hotmart,365,,,
7264,Estudante,BR,pt-BR,"2018-04-23 13:34:22",0,,,"0",,EXPIRED,,,,,,,,
7265,médica,BR,pt-BR,"2018-04-23 14:33:22",1,,,"0",,NEVER,,,,,,,,
7266,Medico,PY,pt-BR,"2018-04-23 17:27:35",1,,,"0",,EXPIRED,,,,,,,,
7267,Estudante,BR,pt-BR,"2018-04-23 22:48:38",0,,,"0",,EXPIRED,,,,,,,,
7268,Médico,BR,pt-BR,"2018-04-24 02:31:24",1,"2020-05-15 08:42:31","2020-06-14 08:42:31","0",1784,EXPIRED,6691,57.90,completed,Boleto Fácil,30,,,
7269,Medical student,US,en,"2018-04-24 16:43:06",0,,,"0",,ACTIVE,,,,,,,,
7270,FISIOTERAPEUTA,BR,pt-BR,"2018-04-24 18:10:43",1,,,"0",,NEVER,,,,,,,,
7271,Student,US,en,"2018-04-24 20:21:31",0,,,"0",,ACTIVE,,,,,,,,
7272,Estudante,BR,pt-BR,"2018-04-24 20:35:15",1,,,"0",,EXPIRED,,,,,,,,
7273,Estudante,BR,pt-BR,"2018-04-24 20:41:55",1,,,"0",,EXPIRED,,,,,,,,
7274,Estudante ,BR,pt-BR,"2018-04-24 20:43:22",0,,,"0",,EXPIRED,,,,,,,,
7275,Estudante,BR,pt-BR,"2018-04-24 20:57:24",1,,,"0",,EXPIRED,,,,,,,,
7276,Teste,BR,pt-BR,"2018-04-24 21:24:27",0,,,"0",,NEVER,,,,,,,,
7277,Estudante ,GW,pt-BR,"2018-04-24 21:32:30",1,,,"0",,NEVER,,,,,,,,
7278,Estudante,BR,pt-BR,"2018-04-24 21:37:25",0,,,"0",,EXPIRED,,,,,,,,
7279,Estudante,BR,pt-BR,"2018-04-24 22:38:15",0,,,"0",,EXPIRED,,,,,,,,
7280,Estudante,BR,pt-BR,"2018-04-24 23:53:51",0,,,"0",,NEVER,,,,,,,,
7281,médico,BR,pt-BR,"2018-04-25 00:03:26",0,"2018-04-25 00:05:50","2018-10-21 23:05:50","0",2386,EXPIRED,3782,250.00,completed,PayPal,180,"1º Curso Online Xlung - Lista",percentage,0.20
7282,Estudante,BR,pt-BR,"2018-04-25 00:13:25",0,,,"0",,EXPIRED,,,,,,,,
7283,Policial Militar,BR,pt-BR,"2018-04-25 00:14:50",1,,,"0",,EXPIRED,,,,,,,,
7284,Fisioterapeuta ,BR,pt-BR,"2018-04-25 00:41:14",1,,,"0",,NEVER,,,,,,,,
7285,Acadêmico em medicina,BR,pt-BR,"2018-04-25 00:43:49",1,,,"0",,EXPIRED,,,,,,,,
7286,Estudante,BR,pt-BR,"2018-04-25 00:51:20",1,,,"0",,EXPIRED,,,,,,,,
7287,Estudante,BR,pt-BR,"2018-04-25 00:52:35",1,,,"0",,EXPIRED,,,,,,,,
7288,Estudante de Medicina,BR,pt-BR,"2018-04-25 01:21:23",1,,,"0",,EXPIRED,,,,,,,,
7289,Estudante,BR,pt-BR,"2018-04-25 01:25:32",0,,,"0",,EXPIRED,,,,,,,,
7290,estudante,BR,pt-BR,"2018-04-25 02:52:18",1,,,"0",,EXPIRED,,,,,,,,
7291,Estudante ,BR,pt-BR,"2018-04-25 16:30:49",0,,,"0",,EXPIRED,,,,,,,,
7292,FISIOTERAPIA,BR,pt-BR,"2018-04-25 20:36:03",1,"2018-04-26 19:59:29","2018-06-26 19:59:29","0",2503,NEVER,3788,50.00,completed,PagSeguro,30,,,
7293,paramedic,US,en,"2018-04-25 21:07:30",1,"2018-04-25 21:13:07","2019-03-23 19:20:27","0",2233,NEVER,3786,40.00,completed,PayPal,30,,,
7294,Fisioterapeuta,BR,pt-BR,"2018-04-26 12:15:24",1,"2018-04-26 12:24:25","2018-05-26 12:24:25","0",2534,EXPIRED,3787,50.00,completed,PayPal,30,,,
7294,Fisioterapeuta,BR,pt-BR,"2018-04-26 12:15:24",1,"2018-10-02 11:32:12","2018-11-01 10:32:12","0",2375,EXPIRED,4262,50.00,completed,Boleto Fácil,30,Feedback da lista de cancelamento,percentage,0.10
7294,Fisioterapeuta,BR,pt-BR,"2018-04-26 12:15:24",1,"2019-06-11 03:00:00","2019-07-31 03:00:00","0",2103,EXPIRED,,,,,30,,,
7295,Physician ,US,en,"2018-04-27 03:10:34",1,,,"0",,NEVER,,,,,,,,
7296,Physician ,US,en,"2018-04-27 03:13:47",1,,,"0",,NEVER,,,,,,,,
7297,Estudante de Medicina,BR,pt-BR,"2018-04-27 14:20:12",0,,,"0",,EXPIRED,,,,,,,,
7298,acupunturista,BR,pt-BR,"2018-04-27 17:55:10",0,,,"0",,NEVER,,,,,,,,
7299,Fisioterapeuta,BR,pt-BR,"2018-04-27 18:32:18",1,,,"0",,EXPIRED,,,,,,,,
7300,Estudante,BR,pt-BR,"2018-04-28 14:39:23",0,,,"0",,EXPIRED,,,,,,,,
7301,Estudante,BR,pt-BR,"2018-04-28 16:28:56",0,,,"0",,EXPIRED,,,,,,,,
7302,Estudante ,BR,pt-BR,"2018-04-28 18:40:19",1,,,"0",,EXPIRED,,,,,,,,
7303,Estudante,BR,pt-BR,"2018-04-28 18:53:44",1,,,"0",,EXPIRED,,,,,,,,
7304,estudante,BR,pt-BR,"2018-04-28 20:50:08",1,"2024-07-07 15:21:13","2024-09-05 15:21:13","0",240,EXPIRED,12259,78.90,completed,PayPal,30,,,
7305,médica,BR,pt-BR,"2018-04-29 19:12:05",1,,,"0",,NEVER,,,,,,,,
7306,Estudante de Medicina/ Professora ,BR,pt-BR,"2018-04-29 23:59:24",1,,,"0",,EXPIRED,,,,,,,,
7307,Estudante,BR,pt-BR,"2018-04-30 23:19:27",1,,,"0",,EXPIRED,,,,,,,,
7308,Acadêmico de Medicina,BR,pt-BR,"2018-05-01 00:22:17",1,,,"0",,EXPIRED,,,,,,,,
7309,Estudante,BR,pt-BR,"2018-05-01 11:21:12",0,,,"0",,EXPIRED,,,,,,,,
7310,Estudante ,BR,pt-BR,"2018-05-01 17:21:53",1,,,"0",,EXPIRED,,,,,,,,
7311,Estudantes ,BR,pt-BR,"2018-05-01 19:02:28",0,,,"0",,NEVER,,,,,,,,
7312,Estudante,BR,pt-BR,"2018-05-01 19:03:48",0,"2018-05-01 19:07:14","2018-06-30 19:07:14","0",2499,NEVER,3798,50.00,completed,PayPal,30,,,
7313,Médico,BR,pt-BR,"2018-05-01 20:09:01",1,"2018-05-01 20:23:03","2018-05-31 20:23:03","0",2529,NEVER,3801,50.00,completed,PayPal,30,,,
7313,Médico,BR,pt-BR,"2018-05-01 20:09:01",1,"2018-07-05 22:11:13","2018-09-05 22:11:13","0",2432,NEVER,3995,50.00,completed,PagSeguro,30,,,
7313,Médico,BR,pt-BR,"2018-05-01 20:09:01",1,"2019-05-15 01:14:31","2019-07-15 01:14:31","0",2119,NEVER,5126,50.00,completed,PagSeguro,30,,,
7313,Médico,BR,pt-BR,"2018-05-01 20:09:01",1,"2020-03-25 15:00:08","2021-06-18 15:20:18","0",1415,NEVER,6124,57.90,completed,PayPal,30,,,
7314,Estudante,BR,pt-BR,"2018-05-01 20:16:24",1,"2018-05-01 20:30:54","2018-10-01 08:06:29","0",2406,NEVER,3800,50.00,completed,PagSeguro,30,,,
7314,Estudante,BR,pt-BR,"2018-05-01 20:16:24",1,"2019-05-21 08:27:58","2019-06-20 08:27:58","0",2144,NEVER,5159,50.00,completed,Boleto Fácil,30,,,
7315,estudante,BR,pt-BR,"2018-05-01 22:49:24",1,,,"0",,EXPIRED,,,,,,,,
7316,Estudante,BR,pt-BR,"2018-05-03 01:23:20",1,"2018-05-03 01:35:17","2018-07-02 12:58:19","0",2497,NEVER,3802,50.00,completed,PayPal,30,,,
7317,Médico ,BR,pt-BR,"2018-05-03 12:39:30",1,"2018-05-03 13:05:51","2019-02-27 16:38:09","0",2257,NEVER,3807,50.00,completed,PayPal,30,,,
7318,Estudante,BR,pt-BR,"2018-05-03 20:33:46",0,,,"0",,EXPIRED,,,,,,,,
7319,Estudante,BR,pt-BR,"2018-05-03 20:34:53",0,,,"0",,NEVER,,,,,,,,
7320,bailarina,BR,pt-BR,"2018-05-04 11:42:29",1,,,"0",,NEVER,,,,,,,,
7321,Universitário,BR,pt-BR,"2018-05-04 14:31:03",1,,,"0",,EXPIRED,,,,,,,,
7322,critical care physician ,IN,en,"2018-05-04 22:37:33",1,"2018-05-04 23:05:13","2018-05-04 23:05:14","0",2556,NEVER,3812,40.00,refunded,PayPal,30,,,
7323,Anaesthesiologist,IT,en,"2018-05-05 08:59:11",1,"2018-05-05 09:01:18","2018-07-04 14:16:20","0",2495,NEVER,3813,40.00,completed,PayPal,30,,,
7323,Anaesthesiologist,IT,en,"2018-05-05 08:59:11",1,"2023-09-14 09:18:29","2025-09-03 09:18:29","1",-123,NEVER,11393,115.50,completed,PayPal,180,,,
7324,INTENSIVIST,BO,en,"2018-05-05 16:53:20",1,,,"0",,NEVER,,,,,,,,
7325,Fisioterapeuta ,BR,pt-BR,"2018-05-05 22:27:38",0,,,"0",,NEVER,,,,,,,,
7326,estudante,BR,pt-BR,"2018-05-05 22:52:45",0,,,"0",,EXPIRED,,,,,,,,
7327,Médico ,BR,pt-BR,"2018-05-06 01:43:02",1,"2018-05-06 14:33:20","2019-11-06 13:33:20","0",2005,NEVER,3818,250.00,completed,PagSeguro,180,,,
7328,Estudante,BR,pt-BR,"2018-05-06 14:33:49",0,,,"0",,EXPIRED,,,,,,,,
7329,Fisioterapeuta,BR,pt-BR,"2018-05-06 16:18:58",1,,,"0",,EXPIRED,,,,,,,,
7330,estudante de Fisioterapia,BR,pt-BR,"2018-05-06 18:43:30",1,"2018-05-06 18:54:08","2018-09-06 17:04:19","0",2431,NEVER,3821,50.00,completed,PagSeguro,30,,,
7331,estudante,BR,pt-BR,"2018-05-06 22:53:42",1,,,"0",,EXPIRED,,,,,,,,
7332,Medica,BR,pt-BR,"2018-05-08 02:17:20",1,,,"0",,NEVER,,,,,,,,
7333,Médico,BR,pt-BR,"2018-05-08 15:04:45",1,"2018-05-08 16:14:11","2018-11-04 15:14:11","0",2372,NEVER,3825,250.00,completed,PayPal,180,,,
7334,Aluno,BR,pt-BR,"2018-05-08 18:38:23",1,,,"0",,EXPIRED,,,,,,,,
7335,Médico ,BR,pt-BR,"2018-05-08 19:20:43",1,"2018-05-08 21:31:01","2018-08-06 21:31:01","0",2462,NEVER,3827,50.00,completed,PayPal,30,,,
7335,Médico ,BR,pt-BR,"2018-05-08 19:20:43",1,"2019-04-16 22:01:50","2019-07-15 22:01:50","0",2119,NEVER,5070,50.00,completed,PayPal,30,,,
7335,Médico ,BR,pt-BR,"2018-05-08 19:20:43",1,"2019-09-17 16:02:58","2019-11-16 15:02:58","0",1995,NEVER,5499,50.00,completed,PayPal,30,,,
7335,Médico ,BR,pt-BR,"2018-05-08 19:20:43",1,"2021-02-08 08:10:31","2021-08-07 09:10:31","0",1365,NEVER,7867,63.70,completed,PayPal,30,,,
7336,Fisioterapeuta,BR,pt-BR,"2018-05-08 19:58:46",0,"2018-05-08 20:07:47","2018-07-07 20:07:47","0",2492,NEVER,3826,50.00,completed,PayPal,30,,,
7337,Estudante,BR,pt-BR,"2018-05-08 23:59:10",1,,,"0",,EXPIRED,,,,,,,,
7338,Médico,BR,pt-BR,"2018-05-09 02:43:35",1,"2018-05-09 02:51:05","2020-04-28 13:45:07","0",1831,NEVER,3830,250.00,completed,PayPal,180,,,
7338,Médico,BR,pt-BR,"2018-05-09 02:43:35",1,"2022-12-21 19:55:09","2023-07-28 11:13:52","0",645,NEVER,10477,70.10,completed,PayPal,30,,,
7339,Estudante,BR,pt-BR,"2018-05-09 11:33:34",1,,,"0",,EXPIRED,,,,,,,,
7340,Médica,BR,pt-BR,"2018-05-09 15:41:06",1,"2018-05-09 15:55:09","2018-11-09 14:55:09","0",2367,NEVER,3831,250.00,completed,PagSeguro,180,,,
7341,estudante,BR,pt-BR,"2018-05-09 17:45:58",1,,,"0",,EXPIRED,,,,,,,,
7342,Fisioterapia,BR,pt-BR,"2018-05-09 19:48:35",1,"2018-05-09 19:55:21","2018-08-09 23:02:43","0",2459,NEVER,3832,50.00,completed,PagSeguro,30,,,
7342,Fisioterapia,BR,pt-BR,"2018-05-09 19:48:35",1,"2019-01-10 18:17:19","2019-03-10 19:17:19","0",2246,NEVER,4784,50.00,completed,PagSeguro,30,,,
7343,Estudante,BR,pt-BR,"2018-05-09 21:23:29",1,,,"0",,EXPIRED,,,,,,,,
7344,Respiratory Therapist,PK,en,"2018-05-10 07:37:19",1,,,"0",,NEVER,,,,,,,,
7345,Fisioterapeuta,BR,pt-BR,"2018-05-10 17:45:40",1,"2018-05-23 20:27:13","2018-07-22 20:27:13","0",2477,NEVER,3857,50.00,completed,PayPal,30,,,
7346,Fisioterapeuta ,BR,pt-BR,"2018-05-10 21:37:54",0,,,"0",,EXPIRED,,,,,,,,
7347,Fisioterapeuta,BR,pt-BR,"2018-05-11 02:07:55",0,"2018-05-11 02:13:47","2018-06-11 02:13:47","0",2518,NEVER,3833,50.00,completed,PagSeguro,30,,,
7348,Fisioterapeuta,BR,pt-BR,"2018-05-12 15:05:51",0,"2022-05-28 11:12:50","2022-09-25 11:12:50","0",951,NEVER,9832,70.10,completed,PayPal,30,,,
7348,Fisioterapeuta,BR,pt-BR,"2018-05-12 15:05:51",0,"2022-12-16 21:32:10","2023-10-21 09:48:13","0",560,NEVER,10463,70.10,completed,PayPal,30,,,
7348,Fisioterapeuta,BR,pt-BR,"2018-05-12 15:05:51",0,"2023-05-23 10:41:20","2023-08-25 11:14:25","0",617,NEVER,11012,74.30,completed,PayPal,30,,,
7348,Fisioterapeuta,BR,pt-BR,"2018-05-12 15:05:51",0,"2023-12-15 21:16:01","2025-04-08 22:16:01","0",25,NEVER,11690,74.30,completed,PayPal,30,,,
7348,Fisioterapeuta,BR,pt-BR,"2018-05-12 15:05:51",0,"2025-04-12 11:45:14","2025-05-12 11:45:14","1",-9,NEVER,13051,85.00,completed,PayPal,30,,,
7349,Medica,BR,pt-BR,"2018-05-12 15:43:28",0,"2018-05-20 12:22:06","2018-08-20 18:00:24","0",2448,NEVER,3846,50.00,completed,PagSeguro,30,,,
7349,Medica,BR,pt-BR,"2018-05-12 15:43:28",0,"2020-04-12 12:52:27","2021-11-13 00:00:42","0",1267,NEVER,6341,57.90,completed,PagSeguro,30,,,
7350,Fellow,US,en,"2018-05-14 22:10:19",1,,,"0",,NEVER,,,,,,,,
7351,Estudante,BR,pt-BR,"2018-05-14 22:13:33",1,,,"0",,EXPIRED,,,,,,,,
7352,ESTUDANTE,BR,pt-BR,"2018-05-15 03:07:03",1,,,"0",,EXPIRED,,,,,,,,
7353,Médico,BR,pt-BR,"2018-05-15 09:39:56",1,"2018-05-15 09:43:25","2019-12-06 19:14:10","0",1975,NEVER,3836,50.00,completed,PayPal,30,,,
7353,Médico,BR,pt-BR,"2018-05-15 09:39:56",1,"2019-12-10 05:07:42","2020-07-07 14:36:23","0",1761,NEVER,5804,50.00,completed,PayPal,30,,,
7354,Estudante,BR,pt-BR,"2018-05-16 00:56:57",0,"2021-04-15 22:21:42","2021-06-14 22:21:42","0",1419,EXPIRED,8379,63.70,completed,PayPal,30,,,
7355,Estudante,BR,pt-BR,"2018-05-16 06:07:33",0,,,"0",,EXPIRED,,,,,,,,
7356,Estudante de Fisioterapia,BR,pt-BR,"2018-05-16 13:51:08",0,,,"0",,NEVER,,,,,,,,
7357,Estudante,BR,pt-BR,"2018-05-16 19:31:14",0,,,"0",,NEVER,,,,,,,,
7358,Fisioterapeuta,BR,pt-BR,"2018-05-16 19:45:32",0,"2018-06-04 16:48:45","2018-07-04 16:48:45","0",2495,NEVER,3881,50.00,completed,PagSeguro,30,,,
7359,Médico ,BR,en,"2018-05-16 23:21:54",1,,,"0",,EXPIRED,,,,,,,,
7360,médica,BR,pt-BR,"2018-05-17 02:34:43",0,"2018-05-17 02:40:53","2019-08-15 11:45:06","0",2088,NEVER,3841,50.00,completed,PayPal,30,,,
7361,Estudante,BR,pt-BR,"2018-05-17 15:14:51",1,,,"0",,EXPIRED,,,,,,,,
7362,Estudante,BR,pt-BR,"2018-05-18 12:15:37",1,,,"0",,EXPIRED,,,,,,,,
7363,Universitária,BR,pt-BR,"2018-05-18 16:38:35",0,,,"0",,EXPIRED,,,,,,,,
7364,estudante,BR,pt-BR,"2018-05-18 22:25:20",1,,,"0",,EXPIRED,,,,,,,,
7365,Fisioterapeuta,BR,pt-BR,"2018-05-19 02:01:06",1,,,"0",,EXPIRED,,,,,,,,
7366,Fisioterapeuta,BR,pt-BR,"2018-05-19 02:42:31",1,,,"0",,EXPIRED,,,,,,,,
7367,Fisioterapeuta,BR,pt-BR,"2018-05-19 12:11:28",1,"2018-05-27 17:41:10","2018-12-03 13:55:51","0",2343,NEVER,3864,50.00,completed,PayPal,30,,,
7368,Estudante,BR,pt-BR,"2018-05-19 16:25:35",0,,,"0",,NEVER,,,,,,,,
7369,Médica,BR,pt-BR,"2018-05-20 15:10:55",0,,,"0",,EXPIRED,,,,,,,,
7370,Medica,PT,pt-BR,"2018-05-20 17:44:57",1,,,"0",,NEVER,,,,,,,,
7371,Estudante de Enfermagem,BR,pt-BR,"2018-05-20 18:53:12",1,,,"0",,NEVER,,,,,,,,
7372,fisioterapeuta,BR,pt-BR,"2018-05-20 19:55:57",1,"2019-11-11 12:37:57","2021-11-30 15:15:47","0",1250,EXPIRED,5697,50.00,completed,PayPal,30,,,
7373,Estudante,BR,pt-BR,"2018-05-20 22:49:11",0,,,"0",,NEVER,,,,,,,,
7374,doctor,IN,en,"2018-05-21 04:07:10",1,"2018-05-23 12:57:04","2019-01-18 15:24:49","0",2297,NEVER,3849,40.00,completed,PayPal,30,,,
7375,Fisioterpeuta,BR,pt-BR,"2018-05-21 10:13:36",1,"2018-05-21 10:20:59","2018-11-17 16:15:41","0",2359,NEVER,3850,50.00,completed,PayPal,30,,,
7376,Fisioterapeuta,BR,pt-BR,"2018-05-21 13:20:02",0,,,"0",,NEVER,,,,,,,,
7377,Enfermeira,BR,pt-BR,"2018-05-21 16:02:31",0,"2018-05-21 16:17:28","2019-03-17 16:17:28","0",2239,NEVER,3852,50.00,completed,PayPal,30,,,
7378,médica,BR,pt-BR,"2018-05-21 21:51:13",1,,,"0",,NEVER,,,,,,,,
7379,Médico,BR,pt-BR,"2018-05-21 22:31:46",1,,,"0",,EXPIRED,,,,,,,,
7380,MÉDICO,BR,pt-BR,"2018-05-21 23:41:57",1,,,"0",,EXPIRED,,,,,,,,
7381,fisioterapeuta,BR,pt-BR,"2018-05-22 13:05:54",1,"2018-05-22 13:34:51","2018-09-22 11:01:32","0",2415,NEVER,3853,50.00,completed,PagSeguro,30,,,
7382,Fisioterapeuta,BR,pt-BR,"2018-05-22 13:10:48",1,,,"0",,NEVER,,,,,,,,
7383,Estudante,BR,pt-BR,"2018-05-23 01:02:20",1,,,"0",,NEVER,,,,,,,,
7384,fisioterapeuta,BR,pt-BR,"2018-05-23 02:45:00",1,,,"0",,NEVER,,,,,,,,
7385,fisioterapeuta,BR,pt-BR,"2018-05-23 10:51:06",1,,,"0",,NEVER,,,,,,,,
7386,MEDICO ,BR,pt-BR,"2018-05-23 13:31:47",1,"2025-01-03 08:08:45","2026-01-03 08:08:45","1",-245,EXPIRED,12793,695.90,completed,Hotmart,365,,,
7387,Fisioterapeuta ,BR,pt-BR,"2018-05-23 13:44:25",1,,,"0",,EXPIRED,,,,,,,,
7388,Fisioterapeuta,BR,pt-BR,"2018-05-23 20:29:36",1,,,"0",,NEVER,,,,,,,,
7389,Fisioterapeuta ,BR,pt-BR,"2018-05-25 03:26:26",1,,,"0",,EXPIRED,,,,,,,,
7390,Intensivist,IN,en,"2018-05-26 06:13:17",1,"2018-05-26 06:16:25","2018-06-25 06:16:25","0",2504,NEVER,3858,40.00,completed,PayPal,30,,,
7390,Intensivist,IN,en,"2018-05-26 06:13:17",1,"2018-07-14 07:02:57","2018-08-13 07:02:57","0",2455,NEVER,4016,40.00,completed,PayPal,30,,,
7391,Médico,BR,pt-BR,"2018-05-26 17:40:11",0,"2018-05-27 18:18:26","2018-07-26 18:18:26","0",2473,NEVER,3865,50.00,completed,PayPal,30,,,
7392,médica,BR,pt-BR,"2018-05-26 20:12:07",1,"2018-10-11 03:00:00","2019-04-09 03:00:00","0",2216,EXPIRED,,,,,180,,,
7392,médica,BR,pt-BR,"2018-05-26 20:12:07",1,"2019-07-04 00:30:47","2019-08-03 00:30:47","0",2100,EXPIRED,5287,50.00,completed,PayPal,30,,,
7393,fisioterapeuta,BR,pt-BR,"2018-05-27 14:12:38",1,,,"0",,NEVER,,,,,,,,
7394,Estudante,BR,pt-BR,"2018-05-28 14:26:22",1,,,"0",,NEVER,,,,,,,,
7395,Acadêmica de Fisioterapia,BR,pt-BR,"2018-05-28 14:40:10",1,,,"0",,NEVER,,,,,,,,
7396,Estudante,BR,pt-BR,"2018-05-28 15:06:10",1,,,"0",,NEVER,,,,,,,,
7397,Estudante,BR,pt-BR,"2018-05-28 21:38:15",1,,,"0",,NEVER,,,,,,,,
7398,Fisioterapeuta,BR,pt-BR,"2018-05-28 21:39:05",0,"2024-01-08 11:32:31","2024-05-11 10:26:13","0",357,NEVER,11718,74.30,completed,PayPal,30,,,
7399,Médica ,BR,pt-BR,"2018-05-28 22:38:01",1,,,"0",,NEVER,,,,,,,,
7400,Estudante,BR,pt-BR,"2018-05-29 00:33:08",1,,,"0",,NEVER,,,,,,,,
7401,estudante,BR,pt-BR,"2018-05-29 00:46:59",1,,,"0",,NEVER,,,,,,,,
7402,Estudante de Fisioterapia,BR,pt-BR,"2018-05-29 01:06:47",1,,,"0",,NEVER,,,,,,,,
7403,Estudante,BR,pt-BR,"2018-05-29 01:16:09",1,,,"0",,NEVER,,,,,,,,
7404,Fisioterapeuta ,BR,pt-BR,"2018-05-29 19:40:08",1,,,"0",,NEVER,,,,,,,,
7405,estudante,BR,pt-BR,"2018-05-30 01:26:56",1,,,"0",,NEVER,,,,,,,,
7406,fisioterapeuta,BR,pt-BR,"2018-05-30 03:40:23",1,"2018-05-30 03:48:44","2022-05-29 16:23:19","0",1070,NEVER,3870,450.00,completed,PayPal,365,,,
7407,Estudante,BR,pt-BR,"2018-05-30 10:15:26",1,,,"0",,NEVER,,,,,,,,
7408,Estudante,BR,pt-BR,"2018-05-30 10:20:52",1,,,"0",,NEVER,,,,,,,,
7409,Estudante,BR,pt-BR,"2018-05-30 13:41:51",1,,,"0",,NEVER,,,,,,,,
7410,Acadêmica de Fisioterapia,BR,pt-BR,"2018-05-30 13:45:34",1,,,"0",,EXPIRED,,,,,,,,
7411,Estudante,BR,pt-BR,"2018-05-30 13:48:19",1,,,"0",,NEVER,,,,,,,,
7412,Estudante ,BR,pt-BR,"2018-05-30 13:48:28",1,,,"0",,NEVER,,,,,,,,
7413,Médico,BR,pt-BR,"2018-05-30 15:41:13",1,"2018-05-30 03:00:00","2018-11-26 02:00:00","0",2350,NEVER,,,,,180,,,
7413,Médico,BR,pt-BR,"2018-05-30 15:41:13",1,"2020-02-06 08:54:47","2020-08-04 09:54:47","0",1733,NEVER,5917,250.00,completed,Boleto Fácil,180,,,
7414,Fisioterapeuta,BR,pt-BR,"2018-05-30 15:52:39",0,,,"0",,EXPIRED,,,,,,,,
7415,Aux. Administrativo,BR,pt-BR,"2018-05-30 20:40:06",0,,,"0",,NEVER,,,,,,,,
7416,Fisioterapia,BR,pt-BR,"2018-05-30 21:55:33",1,"2018-05-30 22:01:41","2019-02-24 22:01:41","0",2260,NEVER,3876,50.00,completed,PayPal,30,,,
7416,Fisioterapia,BR,pt-BR,"2018-05-30 21:55:33",1,"2019-03-08 02:47:06","2019-07-08 02:47:06","0",2126,NEVER,4927,50.00,completed,PagSeguro,30,,,
7417,Anaesthesiologist,KE,en,"2018-05-31 09:27:28",1,"2018-05-31 19:43:08","2019-12-02 15:47:29","0",1979,NEVER,3877,40.00,completed,PayPal,30,,,
7417,Anaesthesiologist,KE,en,"2018-05-31 09:27:28",1,"2020-03-17 06:31:56","2022-01-06 12:40:48","0",1213,NEVER,6053,40.00,completed,PayPal,30,,,
7417,Anaesthesiologist,KE,en,"2018-05-31 09:27:28",1,"2022-10-27 15:50:11","2023-02-24 15:50:11","0",799,NEVER,10275,41.90,completed,PayPal,30,,,
7417,Anaesthesiologist,KE,en,"2018-05-31 09:27:28",1,"2024-06-14 09:50:57","2024-08-13 09:50:57","0",263,NEVER,12198,44.90,completed,PayPal,30,,,
7417,Anaesthesiologist,KE,en,"2018-05-31 09:27:28",1,"2024-09-02 07:39:07","2024-10-02 07:39:07","0",213,NEVER,12409,44.90,completed,PayPal,30,,,
7417,Anaesthesiologist,KE,en,"2018-05-31 09:27:28",1,"2025-04-09 04:27:54","2025-05-09 04:27:54","1",-6,NEVER,13044,48.00,completed,PayPal,30,,,
7418,Estudante,BR,pt-BR,"2018-05-31 09:42:15",1,,,"0",,NEVER,,,,,,,,
7419,Medica,BR,pt-BR,"2018-05-31 12:52:17",1,,,"0",,NEVER,,,,,,,,
7420,medico,BR,pt-BR,"2018-05-31 14:29:12",1,,,"0",,NEVER,,,,,,,,
7421,medico,BR,pt-BR,"2018-05-31 14:30:23",1,,,"0",,NEVER,,,,,,,,
