client_id,occupation,country,locale,client_created_at,receber_newsletter,signature_start_date,signature_end_date,signature_active,days_inactive,institutional_client_status,order_id,order_price,order_status,payment_method,plan_duration,coupon_description,coupon_discountType,coupon_amount
9531,Intensivista pediatrica,BR,pt-BR,2019-11-07 21:01:37,1.0,2020-11-19 04:07:05,2021-04-19 16:03:44,0,1475.0,EXPIRED,7600.0,57.9,completed,PagSeguro,30.0,,,
9532,Médica,BR,pt-BR,2019-11-07 23:50:04,1.0,2020-04-18 08:40:19,2020-05-18 08:40:19,0,1811.0,NEVER,6420.0,57.9,completed,Boleto Fácil,30.0,,,
9537,Medico,BR,pt-BR,2019-11-09 00:42:16,1.0,2019-11-09 01:23:11,2020-01-13 11:36:02,0,1937.0,NEVER,5692.0,50.0,completed,PayPal,30.0,,,
9540,Fisioterapeuta,BR,pt-BR,2019-11-09 18:37:31,1.0,2019-11-09 18:47:47,2020-01-09 18:47:47,0,1941.0,NEVER,5694.0,50.0,completed,PagSeguro,30.0,,,
9541,estudante,BR,pt-BR,2019-11-09 19:58:03,1.0,2021-08-12 02:31:33,2021-10-11 02:31:33,0,1300.0,NEVER,8982.0,63.7,completed,PayPal,30.0,,,
9546,Medico,BR,pt-BR,2019-11-10 20:27:53,1.0,2019-11-10 20:31:20,2019-12-10 20:31:20,0,1971.0,NEVER,5696.0,50.0,completed,PayPal,30.0,,,
9553,Médico,BR,pt-BR,2019-11-12 20:58:35,1.0,2021-02-23 06:17:58,2024-02-27 11:15:43,0,431.0,EXPIRED,7931.0,573.3,completed,PayPal,365.0,,,
9556,Fisioterapeuta,BR,pt-BR,2019-11-13 01:33:04,1.0,2019-11-13 01:41:13,2020-06-10 14:51:59,0,1788.0,NEVER,5701.0,50.0,completed,PayPal,30.0,,,
9568,Cirtical Care Medicine,MX,en,2019-11-15 09:13:50,0.0,2019-11-15 09:15:23,2020-04-13 12:07:17,0,1846.0,NEVER,5708.0,40.0,completed,PayPal,30.0,,,
9589,Medica,BR,pt-BR,2019-11-20 15:47:19,1.0,2022-02-08 15:07:50,2023-02-08 15:07:50,0,815.0,EXPIRED,9499.0,630.9,completed,PayPal,365.0,,,
9593,Medico,BR,pt-BR,2019-11-21 09:16:02,0.0,2019-11-21 09:21:05,2022-11-20 11:34:10,0,895.0,NEVER,5722.0,450.0,completed,PayPal,365.0,,,
9597,medical doctor,IT,en,2019-11-22 11:23:45,0.0,2019-12-06 09:15:46,2020-01-05 09:15:46,0,1945.0,NEVER,5798.0,15.0,completed,PayPal,30.0,,,
9625,fisioterapeuto,BR,pt-BR,2019-11-25 15:37:42,1.0,2019-11-25 15:40:49,2021-02-25 22:01:47,0,1528.0,NEVER,5725.0,50.0,completed,PagSeguro,30.0,,,
9625,fisioterapeuto,BR,pt-BR,2019-11-25 15:37:42,1.0,2021-06-15 00:34:34,2021-12-11 23:34:34,0,1239.0,NEVER,8728.0,318.5,completed,PayPal,180.0,,,
9632,Médico,BR,pt-BR,2019-11-29 00:28:02,1.0,2019-11-29 00:33:55,2020-03-28 14:21:56,0,1862.0,EXPIRED,5733.0,50.0,completed,PayPal,30.0,,,
9635,Médico ,BR,pt-BR,2019-11-29 10:50:35,1.0,2020-07-05 02:27:58,2021-07-05 02:27:58,0,1398.0,NEVER,7080.0,289.5,completed,PagSeguro,180.0,,,
9637,Medico,BR,pt-BR,2019-11-29 13:04:43,1.0,2019-11-30 08:40:10,2020-05-28 09:40:10,0,1801.0,NEVER,5738.0,250.0,completed,Boleto Fácil,180.0,,,
9639,Fisioterapeuta,BR,pt-BR,2019-11-29 16:42:13,1.0,2019-11-29 02:00:00,2020-11-28 02:00:00,0,1617.0,EXPIRED,5742.0,450.0,completed,PayPal,365.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9641,Médica ,BR,pt-BR,2019-11-29 17:36:17,1.0,2019-11-30 08:40:49,2019-12-30 08:40:49,0,1951.0,NEVER,5743.0,50.0,completed,Boleto Fácil,30.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9643,Médico ,BR,pt-BR,2019-11-29 20:45:08,1.0,2019-11-29 02:00:00,2020-11-28 02:00:00,0,1617.0,NEVER,5751.0,450.0,completed,PayPal,365.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9646,Estudante,BR,pt-BR,2019-11-29 23:16:56,0.0,2019-11-29 23:25:17,2019-12-29 23:25:17,0,1952.0,EXPIRED,5755.0,50.0,completed,PayPal,30.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9647,Médica ,BR,pt-BR,2019-11-30 02:57:37,1.0,2019-11-30 03:04:10,2025-11-28 11:40:51,1,-209.0,NEVER,5759.0,450.0,completed,PayPal,365.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9650,Veterinarian,US,en,2019-11-30 15:47:04,0.0,2019-11-30 15:49:12,2019-12-30 15:49:12,0,1951.0,NEVER,5761.0,40.0,completed,PayPal,30.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9653,Medico,BR,pt-BR,2019-11-30 20:26:07,1.0,2019-11-30 20:32:27,2022-11-29 12:37:10,0,886.0,NEVER,5766.0,450.0,completed,PayPal,365.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9655,Médico,BR,pt-BR,2019-11-30 22:22:43,1.0,2020-03-23 17:20:39,2021-09-14 17:20:39,0,1327.0,NEVER,6100.0,57.9,completed,PayPal,30.0,,,
9658,Médico Emergencista,BR,pt-BR,2019-12-01 17:02:48,1.0,2019-12-01 17:07:36,2024-11-09 10:01:59,0,175.0,NEVER,5771.0,250.0,completed,PayPal,180.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9660,MÉDICA,BR,pt-BR,2019-12-01 22:42:10,1.0,2019-12-03 08:56:25,2020-05-31 09:56:25,0,1798.0,NEVER,5772.0,250.0,completed,Boleto Fácil,180.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9662,Médico ,BR,pt-BR,2019-12-02 00:04:53,1.0,2019-12-02 00:19:39,2020-05-30 01:19:39,0,1799.0,EXPIRED,5774.0,250.0,completed,PayPal,180.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9663,Fisioterapeutas ,BR,pt-BR,2019-12-02 00:14:43,1.0,2019-12-02 00:23:11,2020-05-10 12:14:28,0,1819.0,NEVER,5776.0,50.0,completed,PayPal,30.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9665,Estudante,BR,pt-BR,2019-12-02 00:53:56,1.0,2019-12-02 00:58:18,2020-01-01 00:58:18,0,1949.0,NEVER,5778.0,50.0,completed,PayPal,30.0,BlackFRIDAY Weekend Xlung_2019,percentage,0.5
9670,Fisioterapeuta,BR,pt-BR,2019-12-02 13:55:15,1.0,2019-12-05 22:07:13,2020-03-04 23:07:13,0,1886.0,NEVER,5797.0,50.0,completed,PayPal,30.0,,,
9673,Fisioterapeuta,BR,pt-BR,2019-12-02 17:34:52,1.0,2021-10-06 06:53:33,2022-04-04 06:53:33,0,1125.0,NEVER,9148.0,318.5,completed,Boleto Fácil,180.0,,,
9673,Fisioterapeuta,BR,pt-BR,2019-12-02 17:34:52,1.0,2022-04-19 15:23:15,2023-04-14 15:23:15,0,750.0,NEVER,9726.0,350.5,completed,PayPal,180.0,,,
9675,Fisioterapeuta,BR,pt-BR,2019-12-03 07:09:31,1.0,2021-07-23 02:51:38,2021-08-23 02:51:38,0,1349.0,NEVER,8903.0,63.7,completed,PagSeguro,30.0,,,
9686,Fisioterapeuta ,BR,pt-BR,2019-12-04 18:33:10,1.0,2019-12-06 08:49:00,2020-01-05 08:49:00,0,1945.0,NEVER,5792.0,50.0,completed,Boleto Fácil,30.0,,,
9689,Medico,MX,en,2019-12-05 14:04:57,1.0,2019-12-05 14:17:33,2020-12-04 10:27:45,0,1611.0,NEVER,5794.0,200.0,completed,PayPal,180.0,,,
9700,Estudante,BR,pt-BR,2019-12-06 23:20:32,1.0,2019-12-06 23:44:02,2020-01-05 23:44:02,0,1945.0,NEVER,5799.0,50.0,completed,PayPal,30.0,,,
9701,Médica ,BR,pt-BR,2019-12-07 13:51:04,1.0,2019-12-10 09:03:46,2020-06-07 10:03:46,0,1791.0,NEVER,5802.0,250.0,completed,Boleto Fácil,180.0,,,
9707,fisioterapeuta,BR,pt-BR,2019-12-15 10:21:18,1.0,2019-12-15 10:24:10,2020-01-15 10:24:10,0,1935.0,NEVER,5807.0,50.0,completed,PagSeguro,30.0,,,
9707,fisioterapeuta,BR,pt-BR,2019-12-15 10:21:18,1.0,2020-02-08 13:25:43,2020-07-07 14:25:43,0,1761.0,NEVER,5938.0,50.0,completed,PayPal,30.0,,,
9710,Médica ,BR,pt-BR,2019-12-17 02:56:59,1.0,2019-12-18 08:43:16,2020-01-17 08:43:16,0,1933.0,EXPIRED,5811.0,50.0,completed,Boleto Fácil,30.0,,,
9710,Médica ,BR,pt-BR,2019-12-17 02:56:59,1.0,2020-02-18 08:25:08,2020-08-16 08:25:08,0,1721.0,EXPIRED,5970.0,250.0,completed,Boleto Fácil,180.0,,,
9711,Médico,BR,pt-BR,2019-12-17 12:05:50,1.0,2020-01-23 08:36:33,2020-07-21 09:36:33,0,1747.0,NEVER,5882.0,250.0,completed,Boleto Fácil,180.0,,,
9715,Outro,BR,pt-BR,2019-12-18 13:44:37,0.0,2019-12-27 08:30:40,2020-06-24 09:30:40,0,1774.0,NEVER,5825.0,250.0,completed,Boleto Fácil,180.0,,,
9718,Fisioterapeuta ,BR,pt-BR,2019-12-21 23:16:49,1.0,2020-11-14 12:51:49,2021-11-14 12:51:49,0,1266.0,NEVER,7557.0,521.1,completed,PayPal,365.0,BlackFRIDAY Weekend Xlung_2020,percentage,0.5
9723,Medica,BR,pt-BR,2019-12-25 16:56:40,1.0,2019-12-25 17:04:37,2020-12-19 17:04:37,0,1596.0,NEVER,5824.0,250.0,completed,PayPal,180.0,,,
9724,Médico residente,BR,pt-BR,2019-12-28 19:11:51,1.0,2019-12-28 19:17:04,2020-06-29 00:00:22,0,1769.0,NEVER,5827.0,50.0,completed,PagSeguro,30.0,,,
9726,Médico ,BR,pt-BR,2019-12-29 21:20:55,1.0,2019-12-29 02:00:00,2020-06-26 03:00:00,0,1772.0,EXPIRED,5830.0,250.0,completed,PayPal,180.0,,,
9733,Medico,BN,pt-BR,2020-01-02 18:27:32,1.0,2020-01-02 19:09:30,2020-04-06 10:31:59,0,1853.0,NEVER,5831.0,50.0,completed,PayPal,30.0,,,
9733,Medico,BN,pt-BR,2020-01-02 18:27:32,1.0,2023-04-19 22:37:16,2023-05-19 22:37:16,0,715.0,NEVER,10831.0,74.25,completed,PayPal,30.0,,,
9736,estudante ,BR,pt-BR,2020-01-06 10:34:46,0.0,2020-01-06 15:10:27,2020-01-06 15:10:27,0,1944.0,NEVER,5836.0,50.0,completed,PagSeguro,30.0,,,
9738,Fisioterapeuta,BR,pt-BR,2020-01-07 12:56:12,1.0,2020-01-07 14:28:28,2020-07-07 15:28:28,0,1761.0,NEVER,5841.0,250.0,completed,PagSeguro,180.0,,,
9741,Médico ,BR,pt-BR,2020-01-08 10:20:09,1.0,2020-01-09 08:46:14,2021-01-08 08:46:14,0,1576.0,NEVER,5843.0,450.0,completed,Boleto Fácil,365.0,,,
9741,Médico ,BR,pt-BR,2020-01-08 10:20:09,1.0,2021-04-20 06:54:47,2022-04-20 06:54:47,0,1109.0,NEVER,8401.0,573.3,completed,Boleto Fácil,365.0,,,
9741,Médico ,BR,pt-BR,2020-01-08 10:20:09,1.0,2022-04-30 06:46:35,2023-04-30 06:46:35,0,734.0,NEVER,9745.0,630.9,completed,Boleto Fácil,365.0,,,
9741,Médico ,BR,pt-BR,2020-01-08 10:20:09,1.0,2023-06-13 09:34:22,2025-06-12 09:34:22,1,-40.0,NEVER,11116.0,668.7,completed,PayPal,365.0,,,
9744,Médico ,BR,pt-BR,2020-01-12 02:09:48,0.0,2020-01-12 02:16:10,2022-01-11 10:42:13,0,1208.0,NEVER,5848.0,450.0,completed,PayPal,365.0,,,
9745,Fisioterapeuta,BR,pt-BR,2020-01-12 13:03:05,1.0,2020-01-12 13:29:52,2020-03-12 14:29:52,0,1878.0,NEVER,5853.0,50.0,completed,PayPal,30.0,,,
9746,Posgradista,EC,en,2020-01-12 15:50:01,0.0,2020-01-29 02:04:31,2020-10-05 11:41:26,0,1671.0,NEVER,5903.0,40.0,completed,PayPal,30.0,,,
9748,Resident,US,en,2020-01-13 04:54:38,0.0,2020-01-13 05:17:36,2020-02-12 05:17:36,0,1907.0,NEVER,5856.0,40.0,completed,PayPal,30.0,,,
9750,medica,BR,pt-BR,2020-01-13 11:02:59,0.0,2020-01-15 08:31:33,2020-02-14 08:31:33,0,1905.0,NEVER,5857.0,50.0,completed,Boleto Fácil,30.0,,,
9750,medica,BR,pt-BR,2020-01-13 11:02:59,0.0,2020-02-18 00:43:02,2020-08-17 15:03:22,0,1720.0,NEVER,5973.0,50.0,completed,PagSeguro,30.0,,,
9751,Fisioterapeuta,BR,pt-BR,2020-01-13 15:22:20,0.0,2020-01-13 15:26:20,2023-01-12 15:26:20,0,842.0,NEVER,5858.0,450.0,completed,PayPal,365.0,,,
9751,Fisioterapeuta,BR,pt-BR,2020-01-13 15:22:20,0.0,2023-11-25 10:28:20,2024-11-24 10:28:20,0,160.0,NEVER,11609.0,668.7,completed,PayPal,365.0,Black Friday 2023 | 50%OFF,percentage,0.5
9753,Fisioterapeuta ,BR,pt-BR,2020-01-13 20:20:34,0.0,2020-01-15 08:32:34,2020-02-14 08:32:34,0,1905.0,NEVER,5860.0,50.0,completed,Boleto Fácil,30.0,,,
9755,Médico,BR,pt-BR,2020-01-18 12:14:04,0.0,2020-01-18 12:18:06,2020-11-13 12:18:06,0,1632.0,NEVER,5869.0,50.0,completed,PayPal,30.0,,,
9756,Fisioterapeuta,BR,pt-BR,2020-01-18 19:09:07,1.0,2020-01-18 19:12:46,2020-04-17 20:12:46,0,1842.0,NEVER,5870.0,50.0,completed,PayPal,30.0,,,
9758,Médica,BR,pt-BR,2020-01-18 21:41:32,0.0,2020-01-21 08:45:34,2020-02-20 09:45:34,0,1899.0,NEVER,5874.0,50.0,completed,Boleto Fácil,30.0,,,
9759,Fonoaudiólogo,BR,pt-BR,2020-01-20 17:33:14,1.0,2020-01-20 17:38:18,2021-07-13 18:38:18,0,1390.0,NEVER,5876.0,250.0,completed,PayPal,180.0,,,
9760,Médico,BR,pt-BR,2020-01-21 12:12:25,1.0,2020-01-21 12:20:52,2022-01-10 12:20:52,0,1209.0,EXPIRED,5878.0,250.0,completed,PayPal,180.0,,,
9761,Médico,BR,pt-BR,2020-01-21 23:49:12,1.0,2020-01-29 08:35:32,2020-02-28 09:35:32,0,1891.0,NEVER,5880.0,50.0,completed,Boleto Fácil,30.0,,,
9762,Fisioterapeuta,BR,pt-BR,2020-01-22 02:46:48,1.0,2020-01-22 22:37:23,2020-02-22 23:37:23,0,1897.0,NEVER,5884.0,50.0,completed,PagSeguro,30.0,,,
9762,Fisioterapeuta,BR,pt-BR,2020-01-22 02:46:48,1.0,2020-05-01 18:46:55,2020-10-01 22:02:19,0,1675.0,NEVER,6574.0,57.9,completed,PagSeguro,30.0,,,
9763,medico,BR,pt-BR,2020-01-23 00:48:54,0.0,2020-01-24 08:29:35,2020-02-23 09:29:35,0,1896.0,NEVER,5885.0,50.0,completed,Boleto Fácil,30.0,,,
9764,Fisioterapeuta hospitalar,BR,pt-BR,2020-01-23 14:47:41,1.0,2020-02-07 08:41:15,2021-02-06 08:41:15,0,1547.0,NEVER,5911.0,450.0,completed,Boleto Fácil,365.0,,,
9766,Médico ,PT,pt-BR,2020-01-25 19:11:39,1.0,2020-02-04 19:37:31,2020-03-05 20:37:31,0,1885.0,NEVER,5913.0,15.0,completed,PayPal,30.0,,,
9767,Fisioterapeuta,BR,pt-BR,2020-01-26 04:11:37,1.0,2020-01-30 08:31:27,2020-02-29 09:31:27,0,1890.0,EXPIRED,5892.0,50.0,completed,Boleto Fácil,30.0,,,
9767,Fisioterapeuta,BR,pt-BR,2020-01-26 04:11:37,1.0,2020-03-19 08:28:26,2020-09-15 08:28:26,0,1691.0,EXPIRED,6057.0,289.5,completed,Boleto Fácil,180.0,,,
9768,Medica,BR,pt-BR,2020-01-27 17:10:33,1.0,2020-02-15 08:36:34,2020-03-16 09:36:34,0,1874.0,NEVER,5946.0,50.0,completed,Boleto Fácil,30.0,,,
9773,médico,BR,pt-BR,2020-01-29 21:26:15,1.0,2020-01-30 08:39:34,2020-02-29 09:39:34,0,1890.0,NEVER,5906.0,50.0,completed,Boleto Fácil,30.0,,,
9774,Medicina Critica,MX,en,2020-01-30 03:32:09,1.0,2020-01-30 03:41:54,2020-02-29 04:41:54,0,1890.0,NEVER,5908.0,40.0,completed,PayPal,30.0,,,
9774,Medicina Critica,MX,en,2020-01-30 03:32:09,1.0,2020-04-12 04:19:35,2021-09-04 12:46:16,0,1337.0,NEVER,6338.0,40.0,completed,PayPal,30.0,,,
9774,Medicina Critica,MX,en,2020-01-30 03:32:09,1.0,2023-07-12 06:03:20,2024-03-08 06:03:20,0,421.0,NEVER,11217.0,19.9,completed,PayPal,30.0,,,
9774,Medicina Critica,MX,en,2020-01-30 03:32:09,1.0,2024-05-09 21:58:32,2025-02-03 20:58:32,0,89.0,NEVER,12068.0,19.9,completed,PayPal,30.0,,,
9785,Medico,BR,pt-BR,2020-02-02 20:49:03,1.0,2020-02-02 20:53:02,2022-02-02 22:02:35,0,1186.0,NEVER,5909.0,50.0,completed,PagSeguro,30.0,,,
9785,Medico,BR,pt-BR,2020-02-02 20:49:03,1.0,2021-11-24 01:08:35,2022-06-24 02:08:35,0,1044.0,NEVER,9284.0,63.7,completed,PagSeguro,30.0,,,
9786,Médica ,BR,pt-BR,2020-02-04 01:36:37,1.0,2020-02-07 08:41:05,2021-02-06 08:41:05,0,1547.0,NEVER,5910.0,450.0,completed,Boleto Fácil,365.0,,,
9788,Médico,BR,pt-BR,2020-02-05 10:53:52,1.0,2020-02-05 10:59:55,2022-02-04 16:14:20,0,1184.0,NEVER,5919.0,450.0,completed,PayPal,365.0,,,
9788,Médico,BR,pt-BR,2020-02-05 10:53:52,1.0,2022-05-04 15:35:59,2025-05-03 15:35:59,1,0.0,NEVER,9773.0,630.9,completed,PayPal,365.0,,,
9790,Medico,BR,pt-BR,2020-02-05 16:31:44,1.0,2020-02-05 16:39:05,2022-07-24 17:39:05,0,1014.0,NEVER,5920.0,250.0,completed,PayPal,180.0,,,
9796,estudante de medicina,BR,pt-BR,2020-02-06 01:36:26,0.0,2020-02-07 08:43:33,2020-03-08 09:43:33,0,1882.0,NEVER,5925.0,50.0,completed,Boleto Fácil,30.0,,,
9796,estudante de medicina,BR,pt-BR,2020-02-06 01:36:26,0.0,2024-10-16 04:21:26,2024-12-15 03:21:26,0,139.0,NEVER,12538.0,78.9,completed,PayPal,30.0,,,
9798,medico,BR,pt-BR,2020-02-06 13:30:07,1.0,2020-02-06 14:25:46,2021-01-31 14:25:46,0,1553.0,NEVER,5928.0,250.0,completed,PayPal,180.0,,,
9812,Pediatra,BR,pt-BR,2020-02-07 17:01:29,0.0,2020-02-07 17:10:33,2022-02-08 00:00:49,0,1180.0,NEVER,5931.0,50.0,completed,PagSeguro,30.0,,,
9815,Medico,BR,pt-BR,2020-02-08 00:09:27,1.0,2020-02-08 00:17:10,2022-02-07 16:13:58,0,1181.0,EXPIRED,5935.0,450.0,completed,PayPal,365.0,,,
9817,Fisioterapeuta,BR,pt-BR,2020-02-10 16:41:36,1.0,2020-02-11 09:38:14,2020-08-09 10:38:14,0,1728.0,NEVER,5940.0,250.0,completed,Boleto Fácil,180.0,,,
9818,Médico,BR,pt-BR,2020-02-11 02:09:10,0.0,2020-02-11 02:18:29,2020-04-11 13:47:08,0,1848.0,NEVER,5943.0,50.0,completed,PayPal,30.0,,,
9822,Médico,BR,pt-BR,2020-02-13 22:48:37,1.0,2020-02-14 08:57:32,2020-03-15 09:57:32,0,1875.0,EXPIRED,5948.0,50.0,completed,Boleto Fácil,30.0,,,
9823,fisioterapeuta,BR,pt-BR,2020-02-14 01:07:43,1.0,2020-11-16 00:28:54,2021-11-16 00:28:54,0,1264.0,EXPIRED,7582.0,521.1,completed,PayPal,365.0,BlackFRIDAY Weekend Xlung_2020,percentage,0.5
9824,medical physician,CL,en,2020-02-14 17:52:25,1.0,2020-02-14 18:18:24,2020-06-13 19:18:24,0,1785.0,NEVER,5950.0,40.0,completed,PayPal,30.0,,,
9825,Fisioterapeuta,BR,pt-BR,2020-02-14 19:03:11,0.0,2020-02-14 21:28:49,2020-03-14 22:28:49,0,1876.0,EXPIRED,5955.0,50.0,completed,PagSeguro,30.0,,,
9825,Fisioterapeuta,BR,pt-BR,2020-02-14 19:03:11,0.0,2020-02-15 08:41:26,2020-03-16 09:41:26,0,1874.0,EXPIRED,5953.0,50.0,completed,Boleto Fácil,30.0,,,
9825,Fisioterapeuta,BR,pt-BR,2020-02-14 19:03:11,0.0,2020-03-16 13:12:12,2020-11-17 00:01:32,0,1628.0,EXPIRED,6044.0,57.9,completed,PagSeguro,30.0,,,
9825,Fisioterapeuta,BR,pt-BR,2020-02-14 19:03:11,0.0,2021-01-12 22:47:45,2021-11-13 01:00:39,0,1267.0,EXPIRED,7773.0,57.9,completed,PagSeguro,30.0,,,
9825,Fisioterapeuta,BR,pt-BR,2020-02-14 19:03:11,0.0,2021-12-01 17:06:57,2022-02-01 17:06:57,0,1187.0,EXPIRED,9323.0,63.7,completed,PagSeguro,30.0,,,
9825,Fisioterapeuta,BR,pt-BR,2020-02-14 19:03:11,0.0,2024-02-08 14:01:35,2024-04-08 15:01:35,0,390.0,EXPIRED,11796.0,74.3,completed,PagSeguro,30.0,,,
9825,Fisioterapeuta,BR,pt-BR,2020-02-14 19:03:11,0.0,2024-08-09 13:55:12,2025-05-09 20:00:19,1,-6.0,EXPIRED,12346.0,78.9,completed,PagSeguro,30.0,,,
9826,estudante,BR,pt-BR,2020-02-15 01:38:34,0.0,2020-02-15 01:47:43,2020-03-16 02:47:43,0,1874.0,NEVER,5956.0,50.0,completed,PayPal,30.0,,,
9827,Fisioterapeuta,BR,pt-BR,2020-02-16 00:43:17,0.0,2020-03-10 15:49:10,2021-09-01 13:06:58,0,1340.0,NEVER,5960.0,289.5,completed,PayPal,180.0,,,
9829,Fisioterapeuta,BR,pt-BR,2020-02-16 12:48:54,0.0,2020-03-27 16:47:58,2020-05-27 16:47:58,0,1802.0,NEVER,6144.0,57.9,completed,PagSeguro,30.0,,,
9839,physician,AE,en,2020-02-17 19:20:18,1.0,2020-02-17 21:27:19,2021-02-11 20:27:19,0,1542.0,NEVER,5969.0,200.0,completed,PayPal,180.0,,,
9839,physician,AE,en,2020-02-17 19:20:18,1.0,2021-11-06 18:58:42,2021-12-06 18:58:42,0,1244.0,NEVER,9228.0,39.9,completed,PayPal,30.0,,,
9841,médico,BR,pt-BR,2020-02-18 15:21:14,1.0,2020-02-18 15:38:43,2021-02-17 14:38:43,0,1536.0,NEVER,5974.0,450.0,completed,PayPal,365.0,,,
9843,Medico,BR,pt-BR,2020-02-19 00:53:34,0.0,2020-03-16 17:06:55,2021-02-16 22:02:44,0,1537.0,NEVER,6047.0,57.9,completed,PagSeguro,30.0,,,
9844,Médico Intensivista ,BR,pt-BR,2020-02-19 21:46:53,1.0,2020-02-19 21:52:02,2021-02-19 20:52:02,0,1534.0,NEVER,5977.0,250.0,completed,PagSeguro,180.0,,,
9845,Médica ,BR,pt-BR,2020-02-20 02:22:11,1.0,2020-02-20 02:34:14,2025-07-23 11:22:28,1,-81.0,NEVER,5978.0,250.0,completed,PayPal,180.0,,,
9847,Medical,GT,en,2020-02-20 21:45:19,1.0,2020-02-20 21:58:25,2020-05-20 21:58:25,0,1809.0,NEVER,5980.0,40.0,completed,PayPal,30.0,,,
9847,Medical,GT,en,2020-02-20 21:45:19,1.0,2022-01-19 22:19:42,2022-04-19 23:19:42,0,1110.0,NEVER,9449.0,39.9,completed,PayPal,30.0,,,
9850,medica,BR,pt-BR,2020-02-21 11:18:41,0.0,2020-02-21 11:23:08,2020-08-19 11:23:08,0,1718.0,NEVER,5981.0,250.0,completed,PayPal,180.0,,,
9861,physician (ICU),EE,en,2020-02-22 17:44:02,0.0,2020-03-10 19:38:21,2020-07-08 19:38:21,0,1760.0,NEVER,6015.0,40.0,completed,PayPal,30.0,,,
9861,physician (ICU),EE,en,2020-02-22 17:44:02,0.0,2020-10-25 06:06:34,2021-08-01 11:42:21,0,1371.0,NEVER,7518.0,40.0,completed,PayPal,30.0,,,
9861,physician (ICU),EE,en,2020-02-22 17:44:02,0.0,2021-01-01 19:00:34,2021-04-01 20:00:34,0,1493.0,NEVER,7742.0,40.0,completed,PayPal,30.0,,,
9884,Fisioterapeuta,BR,pt-BR,2020-02-27 00:19:29,0.0,2020-02-27 00:22:21,2020-04-27 11:02:43,0,1832.0,NEVER,5987.0,50.0,completed,PayPal,30.0,,,
9886,Medico,BR,pt-BR,2020-02-27 17:19:16,1.0,2020-02-28 08:30:46,2020-03-29 08:30:46,0,1861.0,NEVER,5988.0,50.0,completed,Boleto Fácil,30.0,,,
9886,Medico,BR,pt-BR,2020-02-27 17:19:16,1.0,2020-04-10 08:46:38,2020-10-07 08:46:38,0,1669.0,NEVER,6311.0,289.5,completed,Boleto Fácil,180.0,,,
9886,Medico,BR,pt-BR,2020-02-27 17:19:16,1.0,2022-02-02 07:09:05,2022-08-01 08:09:05,0,1006.0,NEVER,6310.0,318.5,completed,Boleto Fácil,180.0,,,
9886,Medico,BR,pt-BR,2020-02-27 17:19:16,1.0,2022-11-01 17:28:11,2023-01-01 23:06:53,0,853.0,NEVER,9473.0,70.1,completed,PagSeguro,30.0,,,
9887,Médico,BR,pt-BR,2020-02-28 15:02:06,1.0,2020-02-28 15:05:26,2021-01-29 00:01:59,0,1555.0,NEVER,5991.0,50.0,completed,PagSeguro,30.0,,,
9889,fisioterapeuta,BR,pt-BR,2020-02-28 19:10:27,1.0,2020-02-28 19:29:54,2020-03-29 19:29:54,0,1861.0,NEVER,5993.0,50.0,completed,PayPal,30.0,,,
9890,Médico ,BR,pt-BR,2020-02-28 19:32:34,0.0,2020-02-29 08:35:04,2020-08-27 08:35:04,0,1710.0,NEVER,5995.0,250.0,completed,Boleto Fácil,180.0,,,
9900,Fisioterapeuta,BR,pt-BR,2020-03-02 18:18:58,1.0,2020-06-18 12:56:04,2020-08-18 12:56:04,0,1719.0,NEVER,6982.0,57.9,completed,PagSeguro,30.0,,,
9904,medico,BR,pt-BR,2020-03-05 00:08:50,0.0,2020-03-05 00:12:09,2020-06-03 11:21:09,0,1795.0,NEVER,6004.0,57.9,completed,PayPal,30.0,,,
9918,Estudante,BR,pt-BR,2020-03-07 14:41:53,1.0,2020-03-07 14:48:59,2021-11-07 11:14:58,0,1273.0,NEVER,6007.0,57.9,completed,PayPal,30.0,,,
9919,Graduando de Fisioterapia,BR,pt-BR,2020-03-07 16:39:59,1.0,2020-03-07 21:52:15,2020-08-04 21:52:15,0,1733.0,NEVER,6009.0,57.9,completed,PayPal,30.0,,,
9924,MD,CL,en,2020-03-08 22:51:49,0.0,2020-03-08 22:59:50,2020-06-06 22:59:50,0,1792.0,NEVER,6010.0,40.0,completed,PayPal,30.0,,,
9926,Resident,IT,en,2020-03-09 11:43:08,1.0,2020-03-09 11:50:06,2020-04-08 11:50:06,0,1851.0,NEVER,6011.0,15.0,completed,PayPal,30.0,,,
9947,Médico,BR,pt-BR,2020-03-09 21:15:33,0.0,2020-03-09 21:19:27,2021-02-11 05:35:20,0,1542.0,NEVER,6016.0,57.9,completed,PagSeguro,30.0,,,
